Mon Dec 16 07:52:17 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
Mon Dec 16 08:36:27 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
Mon Dec 23 16:10:01 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
Mon Dec 23 16:41:05 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
Mon Dec 23 17:19:13 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
Mon Dec 23 17:57:07 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
Mon Dec 23 18:34:03 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
Mon Dec 23 19:27:11 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
Mon Dec 23 21:14:05 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
Tue Dec 24 20:11:26 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
Tue Dec 24 20:48:20 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
Tue Dec 24 21:37:55 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
Tue Dec 24 22:27:25 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
Tue Dec 24 23:16:01 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
Wed Dec 25 00:21:03 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
Wed Dec 25 02:17:04 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
Fri Dec 27 00:40:47 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
Fri Dec 27 01:47:00 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
Fri Dec 27 04:11:19 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
Fri Dec 27 05:19:13 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
Fri Dec 27 06:23:31 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
Fri Dec 27 07:44:05 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
Fri Dec 27 09:53:16 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
Sat Dec 28 19:21:38 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
Sat Dec 28 20:21:35 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
Sat Dec 28 22:33:03 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
Sun Dec 29 00:30:28 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
Sun Dec 29 05:33:23 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
Sun Dec 29 07:28:52 2019,1,-0.558,-0.558,-0.558,-0.558,-0.558,-0.558,-0.682,-0.682,-0.682,-0.682,-0.682,-0.682
