pMAE,pRMSE,ocvRMSE,RMSEutrans,MAEutrans,date,algomodel,trgCol,transTarg,task,missing,append,transform,pc,expirament,RMSEofMean,hpGen,randomseed,time,validmethod,tuneLength,cvcount,ignrepeats,adaptivemin,bestTune,,,,,,,,,,,,
-0.036,-0.02,-1,0.624,0.521,Mon Mar 26 19:26:23 2018,regr.gamboost,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,nohyperparam,265,7,cv,20,20,NA,5
0.038,0.031,-1,0.609,0.492,Mon Mar 26 19:26:25 2018,regr.gausspr,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,nohyperparam,265,2,cv,20,20,NA,5
0.025,0.016,0.28,0.616,0.494,Mon Mar 26 19:27:37 2018,regr.gbm,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,random,265,71,cv,20,20,NA,5,20,6,0.111158950712997,20
-1.073,-1.232,-1,NA,NA,Mon Mar 26 19:27:42 2018,regr.glm,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,nohyperparam,265,4,cv,20,20,NA,5
-0.055,-0.021,0.291,0.63,0.531,Mon Mar 26 19:28:33 2018,regr.glmboost,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,random,265,48,cv,20,20,NA,5,112,0.0244578565470874
-0.09,-0.096,0.291,0.67,0.557,Mon Mar 26 19:28:49 2018,regr.glmnet,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,random,265,16,cv,20,20,NA,5,0.359750129049644,0.0377127894032153
NA,NA,-1,NA,NA,Mon Mar 26 19:31:12 2018,regr.h2o.deeplearning,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,nohyperparam,265,142,cv,20,20,NA,5
NA,NA,-1,NA,NA,Mon Mar 26 19:33:34 2018,regr.h2o.gbm,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,nohyperparam,265,142,cv,20,20,NA,5
NA,NA,-1,NA,NA,Mon Mar 26 19:35:56 2018,regr.h2o.glm,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,nohyperparam,265,142,cv,20,20,NA,5
NA,NA,-1,NA,NA,Mon Mar 26 19:38:18 2018,regr.h2o.randomForest,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,nohyperparam,265,142,cv,20,20,NA,5
-0.441,-0.474,-1,0.933,0.763,Mon Mar 26 19:38:20 2018,regr.IBk,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,nohyperparam,265,1,cv,20,20,NA,5
-0.096,-0.074,-1,0.664,0.553,Mon Mar 26 19:38:47 2018,regr.km,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,nohyperparam,265,22,cv,20,20,NA,5
-0.004,0.001,0.289,0.62,0.506,Mon Mar 26 19:39:16 2018,regr.ksvm,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,random,265,29,cv,20,20,NA,5,21.2368805186396,5.39543749621024e-05
-1.073,-1.232,-1,NA,NA,Mon Mar 26 19:39:18 2018,regr.lm,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,nohyperparam,265,1,cv,20,20,NA,5
-1.073,-1.232,-1,NA,NA,Mon Mar 26 19:39:21 2018,regr.mob,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,nohyperparam,265,2,cv,20,20,NA,5
0.009,0.022,0.291,0.616,0.504,Mon Mar 26 19:43:32 2018,regr.nnet,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,random,265,251,cv,20,20,NA,5,2,1.59124996936654
-0.078,-0.026,-1,0.63,0.533,Mon Mar 26 19:44:07 2018,regr.nodeHarvest,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,nohyperparam,265,35,cv,20,20,NA,5
-1.073,-1.232,-1,NA,NA,Mon Mar 26 19:44:09 2018,regr.pcr,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,nohyperparam,265,1,cv,20,20,NA,5
-1.073,-1.232,-1,NA,NA,Mon Mar 26 19:44:11 2018,regr.plsr,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,nohyperparam,265,1,cv,20,20,NA,5
-0.038,-0.029,0.282,0.629,0.517,Mon Mar 26 19:51:34 2018,regr.randomForest,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,random,265,443,cv,20,20,NA,5,2,54
-0.023,-0.001,-1,0.62,0.513,Mon Mar 26 19:51:42 2018,regr.randomForestSRC,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,nohyperparam,265,6,cv,20,20,NA,5
-0.283,-0.268,0.274,0.731,0.6,Mon Mar 26 19:52:10 2018,regr.rpart,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,random,265,27,cv,20,20,NA,5,0.00983013127553165,30,39,5
-1.073,-1.232,-1,NA,NA,Mon Mar 26 19:52:11 2018,regr.rsm,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,nohyperparam,265,1,cv,20,20,NA,5
0.013,0.002,-1,0.611,0.505,Mon Mar 26 19:52:14 2018,regr.rvm,1,1,4thbookrcentPCA,ignore,none,quantile,ACEREBOUT,rerecc20hp20cv,0.6267,nohyperparam,265,2,cv,20,20,NA,5
