0.01,0.01,100,100,100,Wed Aug 02 16:37:25 2017,dummy,8,1,basic latent features,ignore,none,asis,1.12784979099243,random,333,53,adaptive_cv,16,5,2,2,19,0.0107744822639878,FALSE,,,,,,,,,,
0.489,0.444,0.224,0.22,0.156,Sun Jan 07 08:05:20 2018,rpart2,1,2,kaggle housing,ignore,none,YeoJohnson,0.395858368084146,random,322,4,cv,20,3,1,5,11
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 08:05:32 2018,rqlasso,1,2,kaggle housing,ignore,none,YeoJohnson,10
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 08:05:46 2018,rqnc,1,2,kaggle housing,ignore,none,YeoJohnson,13
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 08:16:39 2018,RRF,1,2,kaggle housing,ignore,none,YeoJohnson,653
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 08:16:49 2018,RRFglobal,1,2,kaggle housing,ignore,none,YeoJohnson,9
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 08:16:55 2018,rvmLinear,1,2,kaggle housing,ignore,none,YeoJohnson,4
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 08:17:14 2018,rvmPoly,1,2,kaggle housing,ignore,none,YeoJohnson,19
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 08:17:15 2018,rvmRadial,1,2,kaggle housing,ignore,none,YeoJohnson,0
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 12:24:46 2018,SBC,1,2,kaggle housing,ignore,none,YeoJohnson,14850
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 12:24:52 2018,simpls,1,2,kaggle housing,ignore,none,YeoJohnson,5
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 12:24:59 2018,spikeslab,1,2,kaggle housing,ignore,none,YeoJohnson,6
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 12:30:15 2018,spls,1,2,kaggle housing,ignore,none,YeoJohnson,315
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 12:30:21 2018,superpc,1,2,kaggle housing,ignore,none,YeoJohnson,5
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 12:30:22 2018,svmBoundrangeString,1,2,kaggle housing,ignore,none,YeoJohnson,0
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 12:30:23 2018,svmExpoString,1,2,kaggle housing,ignore,none,YeoJohnson,0
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 12:30:32 2018,svmLinear,1,2,kaggle housing,ignore,none,YeoJohnson,8
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 12:30:44 2018,svmLinear2,1,2,kaggle housing,ignore,none,YeoJohnson,11
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 12:30:54 2018,svmLinear3,1,2,kaggle housing,ignore,none,YeoJohnson,9
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 12:31:39 2018,svmPoly,1,2,kaggle housing,ignore,none,YeoJohnson,44
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 12:31:40 2018,svmRadial,1,2,kaggle housing,ignore,none,YeoJohnson,0
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 12:31:51 2018,svmRadialCost,1,2,kaggle housing,ignore,none,YeoJohnson,11
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 12:31:53 2018,svmRadialSigma,1,2,kaggle housing,ignore,none,YeoJohnson,0
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 12:31:54 2018,svmSpectrumString,1,2,kaggle housing,ignore,none,YeoJohnson,0
0.583,0.541,-1,0.182,0.128,Sun Jan 07 12:32:07 2018,treebag,1,2,kaggle housing,ignore,none,YeoJohnson,0.395858368084146,random,322,12,cv,20,3,1,5,none
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 12:32:15 2018,widekernelpls,1,2,kaggle housing,ignore,none,YeoJohnson,5
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 12:56:03 2018,WM,1,2,kaggle housing,ignore,none,YeoJohnson,1428
0.667,0.629,0.148,0.147,0.102,Sun Jan 07 12:56:42 2018,xgbLinear,1,2,kaggle housing,ignore,none,YeoJohnson,0.395858368084146,random,322,38,cv,20,3,1,5,47,0.0336990629392318,0.000720381369512446,1.83988694613799
0.669,0.633,0.158,0.145,0.101,Sun Jan 07 13:00:57 2018,xgbTree,1,2,kaggle housing,ignore,none,YeoJohnson,0.395858368084146,random,322,253,cv,20,3,1,5,35,2,0.324583611272974,0.189756629988551,0.463092575408518,14,0.714812843711115
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 13:02:04 2018,xyf,1,2,kaggle housing,ignore,none,YeoJohnson,66
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 13:03:01 2018,avNNet,1,1,kaggle housing,ignore,none,ICA,53
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 13:03:05 2018,bag,1,1,kaggle housing,ignore,none,ICA,3
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 13:03:08 2018,bagEarth,1,1,kaggle housing,ignore,none,ICA,3
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 13:03:13 2018,bagEarthGCV,1,1,kaggle housing,ignore,none,ICA,5
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 13:04:00 2018,bam,1,1,kaggle housing,ignore,none,ICA,46
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 13:22:11 2018,bartMachine,1,1,kaggle housing,ignore,none,ICA,1091
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 13:22:18 2018,bayesglm,1,1,kaggle housing,ignore,none,ICA,6
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 13:22:22 2018,blasso,1,1,kaggle housing,ignore,none,ICA,4
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 13:22:27 2018,blassoAveraged,1,1,kaggle housing,ignore,none,ICA,4
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 13:22:31 2018,bridge,1,1,kaggle housing,ignore,none,ICA,4
NA,NA,0.171,NA,NA,Sun Jan 07 13:24:25 2018,BstLm,1,1,kaggle housing,ignore,none,ICA,0.406401007411147,random,252,113,cv,20,3,1,5,474,0.454092360989889
0.644,0.6,0.163,0.163,0.11,Sun Jan 07 13:49:42 2018,cforest,1,1,kaggle housing,ignore,none,ICA,0.406401007411147,random,252,1516,cv,20,3,1,5,47
0.549,0.539,0.201,0.187,0.14,Sun Jan 07 13:50:15 2018,ctree,1,1,kaggle housing,ignore,none,ICA,0.406401007411147,random,252,32,cv,20,3,1,5,0.115546319168061
0.551,0.541,0.202,0.187,0.139,Sun Jan 07 13:50:46 2018,ctree2,1,1,kaggle housing,ignore,none,ICA,0.406401007411147,random,252,28,cv,20,3,1,5,12,0.0043477185536176
0.723,0.688,0.136,0.127,0.086,Sun Jan 07 14:15:44 2018,cubist,1,1,kaggle housing,ignore,none,ICA,0.406401007411147,random,252,1496,cv,20,3,1,5,39,7
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 14:18:47 2018,dnn,1,1,kaggle housing,ignore,none,ICA,182
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 14:18:50 2018,earth,1,1,kaggle housing,ignore,none,ICA,3
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 14:19:05 2018,elm,1,1,kaggle housing,ignore,none,ICA,14
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 14:19:13 2018,enet,1,1,kaggle housing,ignore,none,ICA,8
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 14:19:25 2018,evtree,1,1,kaggle housing,ignore,none,ICA,12
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 14:19:35 2018,extraTrees,1,1,kaggle housing,ignore,none,ICA,9
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 14:23:36 2018,foba,1,1,kaggle housing,ignore,none,ICA,240
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 14:24:22 2018,gam,1,1,kaggle housing,ignore,none,ICA,45
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 14:24:28 2018,gamboost,1,1,kaggle housing,ignore,none,ICA,5
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 14:26:04 2018,gamSpline,1,1,kaggle housing,ignore,none,ICA,95
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 14:26:09 2018,gaussprLinear,1,1,kaggle housing,ignore,none,ICA,4
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 14:26:28 2018,gaussprPoly,1,1,kaggle housing,ignore,none,ICA,19
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 14:26:29 2018,gaussprRadial,1,1,kaggle housing,ignore,none,ICA,0
0.695,0.658,0.138,0.139,0.095,Sun Jan 07 15:03:11 2018,gbm,1,1,kaggle housing,ignore,none,ICA,0.406401007411147,random,252,2202,cv,20,3,1,5,2080,1,0.0639402289474383,12
Fail,Fail,Fail,Fail,Fail,Sun Jan 07 15:08:51 2018,gbm_h2o,1,1,kaggle housing,ignore,none,ICA,339
