spearman,pMAE,pRMSE,ocvRMSE,RMSEutrans,MAEutrans,date,algomodel,trgCol,transTarg,task,missing,append,transform,pc,expirament,fold,maxfold,seed,seedit,foldseed,RMSEmean,RMSEmeantrain,hpGen,time,validmethod,tuneLength,cvcount,ignrepeats,adaptivemin,bestTuneparams,btp1,btp2,btp3,btp4,btp5,btp6,btp7,btp8,btp9,btp10,btp11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,-0.104,0,1.01,0.86,0.71,Sat Sep 08 23:08:46 2018,regr.bcart,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,6,10,403,17,222,0.8603,1.006,random,96,nohyperparameters,1,20,no rep,no min,,,,,,,,,,0,1,3.77,28,3.77,32,3.77,38,3.77,56,3.77,70,3.77,76,3.77,78,3.77,79,3.77,86,3.77,98,3.77,113,3.77,115,3.77,122,3.77
Fail,Fail,Fail,Fail,Fail,Fail,Sat Sep 08 23:13:09 2018,regr.blackboost,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,6,10,403,336,222,256
Fail,Fail,Fail,Fail,Fail,Fail,Sat Sep 08 23:13:14 2018,regr.brnn,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,6,10,403,116,222,4
0.035,-0.099,0.009,0.83,0.853,0.706,Sat Sep 08 23:13:19 2018,regr.bst,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,6,10,403,116,222,0.8603,1.006,random,3,nohyperparameters,1,20,no rep,no min,,,,,,,,,,0,1,3.6,28,4.15,32,3.75,38,3.48,56,3.69,70,3.78,76,3.88,78,3.69,79,3.9,86,3.83,98,3.77,113,3.78,115,3.77,122,3.77
0.076,-0.093,0.02,-1,0.843,0.702,Sat Sep 08 23:13:34 2018,regr.cforest,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,6,10,403,294,222,0.8603,1.006,random,14,nohyperparameters,1,20,no rep,no min,,,,,,,,,,0,1,3.87,28,3.89,32,3.93,38,3.83,56,3.64,70,3.69,76,3.77,78,3.81,79,3.63,86,3.65,98,3.46,113,3.43,115,3.46,122,3.76
Fail,Fail,Fail,Fail,PrePackageFail,Sat Sep 08 23:13:35 2018,regr.crs,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,6,10,1
NA,-0.104,0,-1,0.86,0.71,Sat Sep 08 23:13:39 2018,regr.ctree,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,6,10,403,294,222,0.8603,1.006,random,3,nohyperparameters,1,20,no rep,no min,,,,,,,,,,0,1,3.77,28,3.77,32,3.77,38,3.77,56,3.77,70,3.77,76,3.77,78,3.77,79,3.77,86,3.77,98,3.77,113,3.77,115,3.77,122,3.77
Fail,Fail,Fail,Fail,PrePackageFail,Sat Sep 08 23:13:39 2018,regr.cubist,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,6,10,0
Fail,Fail,Fail,Fail,PrePackageFail,Sat Sep 08 23:13:39 2018,regr.cvglmnet,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,6,10,0
Fail,Fail,Fail,Fail,PrePackageFail,Sat Sep 08 23:13:40 2018,regr.earth,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,6,10,0
Fail,Fail,Fail,Fail,Fail,Fail,Sat Sep 08 23:13:41 2018,regr.elmNN,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,6,10,403,495,222,1
Fail,Fail,Fail,Fail,PrePackageFail,Sat Sep 08 23:13:41 2018,regr.evtree,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,6,10,0
Fail,Fail,Fail,Fail,PrePackageFail,Sat Sep 08 23:13:42 2018,regr.FDboost,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,6,10,1
NA,-0.104,0,1.01,0.86,0.71,Sat Sep 08 23:13:43 2018,regr.featureless,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,6,10,403,495,222,0.8603,1.006,random,0,nohyperparameters,1,20,no rep,no min,,,,,,,,,,0,1,3.77,28,3.77,32,3.77,38,3.77,56,3.77,70,3.77,76,3.77,78,3.77,79,3.77,86,3.77,98,3.77,113,3.77,115,3.77,122,3.77
Fail,Fail,Fail,Fail,PrePackageFail,Sat Sep 08 23:13:43 2018,regr.fnn,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,6,10,1
Fail,Fail,Fail,Fail,Fail,Fail,Sat Sep 08 23:13:58 2018,regr.frbs,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,6,10,403,495,222,14
Fail,Fail,Fail,Fail,Fail,Fail,Sat Sep 08 23:14:28 2018,regr.gamboost,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,6,10,403,495,222,17
Fail,Fail,Fail,Fail,Fail,Fail,Sat Sep 08 23:14:31 2018,regr.gausspr,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,6,10,403,615,222,2
0.192,-0.034,0.066,1.02,0.803,0.665,Sat Sep 08 23:18:14 2018,regr.gbm,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,6,10,403,175,222,0.8603,1.006,random,223,cv,10,20,NA,5,,,,13,7,0.0455,18,,,0,1,3.78,28,3.9,32,3.96,38,3.62,56,3.63,70,3.66,76,3.85,78,3.6,79,3.66,86,3.83,98,3.6,113,3.42,115,3.6,122,3.79
0.043,-429730418398218560,-623387006336822656,813,5.36e+17,2.76e+17,Sat Sep 08 23:18:44 2018,regr.glm,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,6,10,403,464,222,0.8603,1.006,random,5,nohyperparameters,1,20,no rep,no min,,,,,,,,,,0,1,8.16e+17,28,6.88e+17,32,8.57e+17,38,1.47e+18,56,5.62e+15,70,8.18e+15,76,3.37e+15,78,-1.12e+16,79,1.07e+16,86,-528,98,35.1,113,-282,115,35.1,122,3.5e+14
0.102,-0.11,0.019,0.984,0.844,0.714,Sat Sep 08 23:19:38 2018,regr.glmboost,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,6,10,403,100,222,0.8603,1.006,random,49,cv,10,20,NA,5,,,,6,0.865,,,,,0,1,3.56,28,4.36,32,4.23,38,3.38,56,3.73,70,3.71,76,3.93,78,3.75,79,4.21,86,4,98,3.76,113,3.72,115,3.76,122,3.66
Fail,Fail,Fail,Fail,PrePackageFail,Sat Sep 08 23:19:38 2018,regr.glmnet,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,6,10,0
Fail,Fail,Fail,Fail,PrePackageFail,Sat Sep 08 23:19:38 2018,regr.h2o.deeplearning,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,6,10,0
Fail,Fail,Fail,Fail,PrePackageFail,Sat Sep 08 23:19:39 2018,regr.h2o.gbm,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,6,10,0
Fail,Fail,Fail,Fail,PrePackageFail,Sat Sep 08 23:19:39 2018,regr.h2o.glm,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,6,10,0
Fail,Fail,Fail,Fail,PrePackageFail,Sat Sep 08 23:19:39 2018,regr.h2o.randomForest,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,6,10,0
0.091,-0.232,-0.41,0.245,1.21,0.792,Sat Sep 08 23:30:51 2018,regr.IBk,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,6,10,403,100,222,0.8603,1.006,random,672,nohyperparameters,1,20,no rep,no min,,,,,,,,,,0,1,3,28,4,32,4,38,1,56,3,70,3,76,4,78,3,79,4,86,4,98,3.45,113,3,115,3.45,122,5
Fail,Fail,Fail,Fail,PrePackageFail,Sat Sep 08 23:31:28 2018,regr.kknn,1,2,4thPCALL,ignore,none,expoTrans,HOPPER,firstfullPCAs4bk10,6,10,34
