,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caret_hold_permute,simpls,Fri Aug 17 09:21:20 2018,0.448,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,0,V6,0.9937,V3,0.9948,V8,0.996,V4,0.9972,V5,0.9993,V10,1,V7,1.001,V9,1.02,V2,1.768
caret_train_permute,simpls,Fri Aug 17 09:21:21 2018,0.448,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,0,V7,0.9967,V8,0.9987,V10,0.9999,V5,1.001,V4,1.004,V6,1.006,V9,1.018,V3,1.022,V2,3.136
caret,spikeslab,Fri Aug 17 09:21:49 2018,0.462,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,620,222,,V2,100,V3,1.7,V4,3.45,V5,0.939,V6,2.63,V7,0,V8,7.83,V9,8.41,V10,4.56
caret_hold_permute,spikeslab,Fri Aug 17 09:21:49 2018,0.462,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,0,V3,1,V4,1,V5,1,V6,1,V7,1,V8,1,V9,1,V10,1,V2,1.766
caret_train_permute,spikeslab,Fri Aug 17 09:21:49 2018,0.462,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,0,V3,1,V4,1,V5,1,V6,1,V7,1,V8,1,V9,1,V10,1,V2,3.067
caret,spls,Fri Aug 17 09:21:54 2018,0.46,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,624,222,,V2,100,V3,1.7,V4,3.45,V5,0.939,V6,2.63,V7,0,V8,7.83,V9,8.41,V10,4.56
caret_hold_permute,spls,Fri Aug 17 09:21:54 2018,0.46,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,0,V3,1,V4,1,V5,1,V6,1,V7,1,V8,1,V10,1,V9,1.019,V2,1.772
caret_train_permute,spls,Fri Aug 17 09:21:54 2018,0.46,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,0,V3,1,V4,1,V5,1,V6,1,V7,1,V8,1,V10,1,V9,1.021,V2,3.056
caret,superpc,Fri Aug 17 09:21:57 2018,0.459,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,624,222,,V2,100,V3,1.7,V4,3.45,V5,0.939,V6,2.63,V7,0,V8,7.83,V9,8.41,V10,4.56
caret_hold_permute,superpc,Fri Aug 17 09:21:57 2018,0.459,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,0,V10,0.9997,V3,1,V4,1,V5,1,V6,1,V7,1,V8,1,V9,1,V2,1.753
caret_train_permute,superpc,Fri Aug 17 09:21:57 2018,0.459,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,0,V3,1,V4,1,V5,1,V6,1,V7,1,V8,1,V9,1,V10,1,V2,3.048
caret,treebag,Fri Aug 17 09:22:12 2018,0.442,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,503,222,,V10,11.8,V2,100,V3,9.26,V4,2.84,V5,9.66,V6,9.04,V7,7.02,V8,0,V9,5.53
caret_hold_permute,treebag,Fri Aug 17 09:22:12 2018,0.442,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,0,V3,1,V4,1,V5,1,V6,1,V7,1,V8,1,V9,1,V10,1,V2,1.592
caret_train_permute,treebag,Fri Aug 17 09:22:12 2018,0.442,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,0,V3,1,V4,1,V5,1,V6,1,V7,1,V8,1,V9,1,V10,1,V2,3.685
caret,widekernelpls,Fri Aug 17 09:22:15 2018,0.448,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,624,222,,V2,100,V3,9.91,V4,0.633,V5,4.7,V6,12.9,V7,0,V8,8.36,V9,17.2,V10,22.9
caret_hold_permute,widekernelpls,Fri Aug 17 09:22:15 2018,0.448,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,0,V6,0.9937,V3,0.9948,V8,0.996,V4,0.9972,V5,0.9993,V10,1,V7,1.001,V9,1.02,V2,1.768
caret_train_permute,widekernelpls,Fri Aug 17 09:22:15 2018,0.448,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,0,V7,0.9967,V8,0.9987,V10,0.9999,V5,1.001,V4,1.004,V6,1.006,V9,1.018,V3,1.022,V2,3.136
caret,xgbDART,Fri Aug 17 09:24:51 2018,0.508,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,605,222,,V2,100,V9,0.593,V8,0.536,V3,0.424,V4,0.385,V10,0.139,V5,0.0925,V6,0.0827,V7,0
caret_hold_permute,xgbDART,Fri Aug 17 09:24:51 2018,0.508,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,0,V4,0.9955,V6,0.9972,V3,0.9984,V5,0.9997,V8,1,V7,1,V10,1.002,V9,1.006,V2,1.764
caret_train_permute,xgbDART,Fri Aug 17 09:24:51 2018,0.508,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,0,V10,1.002,V7,1.004,V6,1.007,V8,1.009,V9,1.02,V4,1.027,V5,1.031,V3,1.036,V2,4.96
caret,xgbLinear,Fri Aug 17 09:25:14 2018,0.729,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,624,222,,V2,100,V8,0.0015,V9,0.000832,V5,2.44e-05,V7,1.87e-05,V6,7.29e-06,V4,2.68e-06,V3,1.26e-06,V10,0
caret_hold_permute,xgbLinear,Fri Aug 17 09:25:14 2018,0.729,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,0,V5,1,V6,1,V10,1,V3,1,V7,1,V4,1,V8,1,V9,1,V2,2.666
caret_train_permute,xgbLinear,Fri Aug 17 09:25:14 2018,0.729,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,0,V3,1.055,V10,1.063,V4,1.124,V7,1.202,V6,1.309,V5,1.331,V8,3.704,V9,4.113,V2,1933
caret,xgbTree,Fri Aug 17 09:27:23 2018,0.425,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,381,222,,V2,100,V8,1.45,V9,0.324,V3,0,V4,0,V5,0,V6,0,V7,0,V10,0
caret_hold_permute,xgbTree,Fri Aug 17 09:27:23 2018,0.425,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,0,V8,0.9982,V9,0.9987,V3,1,V4,1,V5,1,V6,1,V7,1,V10,1,V2,1.559
caret_train_permute,xgbTree,Fri Aug 17 09:27:23 2018,0.425,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,4,20,403,328,222,0,V3,1,V4,1,V5,1,V6,1,V7,1,V10,1,V9,1.018,V8,1.027,V2,3.284
caretEns,caretEnsGreedyGlm,Fri Aug 17 09:33:00 2018,0.971,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,624,222,,V6,0.086,V3,0.757,V7,1.29,V4,1.65,V5,2.73,V8,4.47,V10,4.83,V9,4.87,V2,79.3
carEns_hold_permute,caretEnstk rpart,Fri Aug 17 09:33:12 2018,0.863,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V4,1,V5,1,V6,1,V7,1,V8,1,V10,1,V9,1.038,V3,1.044,V2,15.1
carEns_train_permute,caretEnstk rpart,Fri Aug 17 09:33:15 2018,0.863,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V5,0.9997,V4,0.9999,V6,1,V7,1,V8,1,V10,1,V3,1.002,V9,1.002,V2,3.825
carEns_hold_permute,caretEnstk glm,Fri Aug 17 09:33:26 2018,0.971,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V5,0.9512,V9,0.9681,V8,0.975,V4,1.047,V7,1.099,V10,1.145,V6,1.246,V3,1.283,V2,76.82
carEns_train_permute,caretEnstk glm,Fri Aug 17 09:33:29 2018,0.971,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V10,0.8617,V5,1.015,V6,1.019,V4,1.022,V3,1.034,V8,1.044,V9,1.078,V7,1.096,V2,21.93
carEns_hold_permute,caretEnstk cubist,Fri Aug 17 09:34:26 2018,0.992,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V10,1.072,V5,1.074,V6,1.084,V9,1.12,V8,1.142,V3,1.167,V4,1.188,V7,1.356,V2,241.6
carEns_train_permute,caretEnstk cubist,Fri Aug 17 09:34:29 2018,0.992,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V6,0.9972,V4,0.9993,V7,0.9995,V10,0.9996,V8,1.001,V3,1.002,V9,1.003,V5,1.009,V2,6.184
carEns_hold_permute,caretEnstk earth,Fri Aug 17 09:34:43 2018,0.955,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V6,0.9855,V10,0.9879,V8,0.9903,V7,0.9991,V5,1.004,V4,1.005,V9,1.008,V3,1.013,V2,25.21
carEns_train_permute,caretEnstk earth,Fri Aug 17 09:34:46 2018,0.955,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V4,1.001,V9,1.002,V7,1.003,V8,1.004,V3,1.005,V6,1.008,V10,1.008,V5,1.012,V2,20.97
carEns_hold_permute,caretEnstk bagEarth,Fri Aug 17 09:35:55 2018,0.968,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V8,0.8688,V9,0.8741,V6,0.9448,V3,0.9704,V5,0.9922,V10,0.9945,V7,1.027,V4,1.062,V2,40.78
carEns_train_permute,caretEnstk bagEarth,Fri Aug 17 09:35:58 2018,0.968,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V8,0.8286,V5,0.9079,V10,0.9832,V4,0.9861,V7,0.9865,V6,0.9985,V3,0.9997,V9,1.003,V2,35.69
carEns_hold_permute,caretEnstk lasso,Fri Aug 17 09:36:09 2018,0.985,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V5,0.9751,V8,1.113,V10,1.158,V9,1.334,V4,1.431,V3,1.445,V6,1.501,V7,1.555,V2,104.3
carEns_train_permute,caretEnstk lasso,Fri Aug 17 09:36:12 2018,0.985,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V10,0.9532,V8,0.9994,V4,1.017,V6,1.018,V3,1.033,V5,1.035,V9,1.101,V7,1.117,V2,25.8
carEns_hold_permute,caretEnstk Rborist,Fri Aug 17 09:42:34 2018,0.859,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V9,0.7078,V6,0.9178,V8,0.9447,V3,0.9622,V10,0.966,V7,0.9747,V4,0.9789,V5,0.9987,V2,8.445
carEns_train_permute,caretEnstk Rborist,Fri Aug 17 09:42:37 2018,0.859,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V7,0.9963,V8,0.9986,V4,1.003,V3,1.012,V10,1.018,V5,1.025,V6,1.027,V9,1.086,V2,8.872
carEns_hold_permute,caretEnstk rlm,Fri Aug 17 09:42:50 2018,0.983,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V4,0.8686,V9,0.8736,V7,0.9496,V10,0.9661,V5,0.9984,V6,1.056,V8,1.065,V3,1.104,V2,129.7
carEns_train_permute,caretEnstk rlm,Fri Aug 17 09:42:52 2018,0.983,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V6,0.9925,V5,1.023,V3,1.034,V4,1.037,V9,1.05,V7,1.057,V8,1.063,V10,1.112,V2,55.85
carEns_hold_permute,caretEnstk nnet,Fri Aug 17 09:43:13 2018,0.212,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V8,1,V9,1,V6,1,V5,1,V10,1,V4,1,V7,1,V3,1,V2,1.084
carEns_train_permute,caretEnstk nnet,Fri Aug 17 09:43:16 2018,0.212,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V10,1,V8,1,V9,1,V6,1,V5,1,V7,1,V4,1,V3,1,V2,1.275
carEns_hold_permute,caretEnstk pcaNNet,Fri Aug 17 09:43:33 2018,0.2,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V10,1,V4,1,V3,1,V6,1,V9,1,V5,1,V7,1,V8,1,V2,1.079
carEns_train_permute,caretEnstk pcaNNet,Fri Aug 17 09:43:36 2018,0.2,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V6,1,V9,1,V8,1,V7,1,V4,1,V10,1,V5,1,V3,1,V2,1.272
carEns_hold_permute,caretEnstk avNNet,Fri Aug 17 09:44:33 2018,0.187,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V9,1,V8,1,V3,1,V7,1,V10,1,V4,1,V6,1,V5,1,V2,1.086
carEns_train_permute,caretEnstk avNNet,Fri Aug 17 09:44:36 2018,0.187,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V6,1,V8,1,V10,1,V7,1,V4,1,V5,1,V3,1,V9,1,V2,1.255
carEns_hold_permute,caretEnstk pcr,Fri Aug 17 09:44:47 2018,0.978,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V5,0.9506,V8,1.057,V9,1.121,V4,1.197,V10,1.282,V7,1.284,V6,1.286,V3,1.306,V2,94.1
carEns_train_permute,caretEnstk pcr,Fri Aug 17 09:44:50 2018,0.978,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V10,0.8598,V5,1.015,V6,1.018,V4,1.02,V3,1.025,V8,1.039,V9,1.074,V7,1.091,V2,22.03
carEns_hold_permute,caretEnstk ppr,Fri Aug 17 09:45:03 2018,0.977,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V8,0.7386,V10,0.9346,V3,0.9974,V5,1.012,V4,1.026,V6,1.14,V7,1.171,V9,1.2,V2,73.54
carEns_train_permute,caretEnstk ppr,Fri Aug 17 09:45:06 2018,0.977,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V6,0.7876,V8,0.8731,V3,0.8867,V10,0.9138,V9,0.916,V4,0.9296,V7,0.9499,V5,0.952,V2,32.6
carEns_hold_permute,caretEnstk enet,Fri Aug 17 09:45:19 2018,0.983,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V5,0.9516,V8,1.066,V9,1.178,V10,1.206,V4,1.283,V7,1.397,V3,1.464,V6,1.521,V2,102.3
carEns_train_permute,caretEnstk enet,Fri Aug 17 09:45:22 2018,0.983,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V10,0.901,V8,1.013,V6,1.019,V4,1.02,V5,1.024,V3,1.028,V9,1.089,V7,1.106,V2,23.55
carEns_hold_permute,caretEnstk blassoAveraged,Fri Aug 17 09:45:49 2018,0.981,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V5,0.9503,V4,1.001,V8,1.016,V10,1.018,V9,1.043,V7,1.205,V6,1.333,V3,1.418,V2,90.51
carEns_train_permute,caretEnstk blassoAveraged,Fri Aug 17 09:45:52 2018,0.981,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V10,0.941,V8,1.003,V6,1.01,V4,1.02,V5,1.024,V3,1.035,V9,1.087,V7,1.133,V2,25.17
carEns_hold_permute,caretEnstk leapBackward,Fri Aug 17 09:46:03 2018,0.976,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V5,0.9239,V4,0.9682,V9,0.9725,V8,1.001,V10,1.012,V7,1.107,V6,1.273,V3,1.32,V2,83.05
carEns_train_permute,caretEnstk leapBackward,Fri Aug 17 09:46:06 2018,0.976,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V10,0.8918,V8,1.007,V5,1.011,V6,1.013,V4,1.019,V3,1.029,V9,1.066,V7,1.112,V2,22.08
carEns_hold_permute,caretEnstk BstLm,Fri Aug 17 09:47:48 2018,0.925,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V8,0.8952,V9,0.9249,V5,0.9769,V6,0.9781,V3,1.009,V10,1.049,V7,1.125,V4,1.162,V2,29.5
carEns_train_permute,caretEnstk BstLm,Fri Aug 17 09:47:51 2018,0.925,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V10,0.9673,V8,0.9761,V7,0.9832,V4,0.9835,V6,0.9962,V3,1.001,V5,1.002,V9,1.041,V2,17.8
carEns_hold_permute,caretEnstk gamboost,Fri Aug 17 09:50:08 2018,0.986,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V8,1.049,V9,1.075,V5,1.2,V10,1.269,V3,1.443,V6,1.59,V7,1.995,V4,2.666,V2,123
carEns_train_permute,caretEnstk gamboost,Fri Aug 17 09:50:11 2018,0.986,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V8,0.8813,V7,0.9484,V6,0.9765,V4,0.9905,V5,0.9929,V3,1.003,V10,1.005,V9,1.011,V2,9.737
carEns_hold_permute,caretEnstk xgbTree,Fri Aug 17 09:52:40 2018,0.701,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V3,1,V4,1,V5,1,V6,1,V7,1,V8,1,V9,1,V10,1,V2,5.032
carEns_train_permute,caretEnstk xgbTree,Fri Aug 17 09:52:42 2018,0.701,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V5,0.9972,V4,0.9975,V8,0.9975,V10,0.9975,V3,1.001,V7,1.002,V6,1.004,V9,1.007,V2,2.931
carEns_hold_permute,caretEnstk svmLinear2,Fri Aug 17 09:52:55 2018,0.979,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V5,1.165,V6,1.323,V3,1.383,V8,1.664,V9,1.934,V7,2.482,V10,2.787,V4,2.917,V2,101.8
carEns_train_permute,caretEnstk svmLinear2,Fri Aug 17 09:52:58 2018,0.979,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V10,0.9634,V8,0.9707,V7,0.977,V3,1.012,V4,1.015,V6,1.042,V5,1.059,V9,1.083,V2,17.89
carEns_hold_permute,caretEnstk kknn,Fri Aug 17 09:53:19 2018,0.958,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V3,0.9925,V6,0.9968,V10,1,V7,1.002,V8,1.006,V9,1.01,V4,1.01,V5,1.033,V2,40.68
carEns_train_permute,caretEnstk kknn,Fri Aug 17 09:53:22 2018,0.958,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,4,V7,1.132,V6,1.493,V8,1.672,V4,1.683,V5,2.029,V9,2.247,V3,2.872,V10,3.252,V2,131.7
carEns_hold_permute,caretEnstk knn,Fri Aug 17 09:53:34 2018,0.946,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V9,0.8533,V6,0.9073,V4,0.9687,V5,0.9868,V10,0.9884,V7,1.045,V3,2.444,V8,2.565,V2,36.43
carEns_train_permute,caretEnstk knn,Fri Aug 17 09:53:36 2018,0.946,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,3,V9,0.9527,V8,0.9572,V6,0.9582,V4,0.9812,V5,1.003,V3,1.004,V7,1.005,V10,1.062,V2,6.581
caret,avNNet,Fri Aug 17 09:54:00 2018,0.182,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,67,222,,V2,100,V3,0.559,V4,2.66,V5,3.44,V6,0,V7,2.06,V8,7.19,V9,7.52,V10,6.88
caret_hold_permute,avNNet,Fri Aug 17 09:54:00 2018,0.182,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,0,V9,0.9998,V5,0.9999,V10,1,V7,1,V8,1,V4,1,V6,1,V3,1,V2,1.096
caret_train_permute,avNNet,Fri Aug 17 09:54:00 2018,0.182,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,0,V8,1,V7,1,V4,1,V5,1,V6,1,V10,1,V3,1,V9,1.001,V2,1.278
caret,bagEarth,Fri Aug 17 09:55:27 2018,0.928,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,382,222,,V2,100,V3,0,V4,0,V5,0,V6,0,V7,0,V8,0,V9,0,V10,0
caret_hold_permute,bagEarth,Fri Aug 17 09:55:28 2018,0.928,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,1,V3,1,V4,1,V5,1,V6,1,V7,1,V8,1,V9,1,V10,1,V2,29.66
caret_train_permute,bagEarth,Fri Aug 17 09:55:29 2018,0.928,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,328,222,1,V3,1,V4,1,V5,1,V6,1,V7,1,V8,1,V9,1,V10,1,V2,10.91
caret,bagEarthGCV,Fri Aug 17 09:55:58 2018,0.936,2,poly aC1^3 + bC1^2 + dC1,ignore,none,centernscale,LAPTOP-1SBQTC5I,firstfullPCAs4bk,5,20,403,382,222,,V2,100,V7,2.96,V6,1.17,V3,0.311,V4,0.033,V5,0,V8,0,V9,0,V10,0
